Date,WIKI/MMM,WIKI/AXP,WIKI/AAPL,WIKI/BA,WIKI/CAT,WIKI/CVX,WIKI/CSCO,WIKI/KO,WIKI/DD,WIKI/XOM,WIKI/GE,WIKI/GS,WIKI/HD,WIKI/INTC,WIKI/IBM,WIKI/JNJ,WIKI/JPM,WIKI/MCD,WIKI/MRK,WIKI/MSFT,WIKI/NKE,WIKI/PFE,WIKI/PG,WIKI/TRV,WIKI/UNH,WIKI/UTX,WIKI/VZ,WIKI/V,WIKI/WMT,WIKI/DIS
2001-01-02,40.601623032136,41.853661687043,0.96894264587019,43.811927609154,15.101446838266,25.007184296523,28.267341220721,19.964824095213,28.201581100701,30.355906318017,26.352054304941,84.749743131208,33.148816428747,21.473977268143,64.461707585585,33.71626313585766,27.114857409961,22.201482366088,48.910479285881,14.759807781795358,5.4876440091477,26.270304507279,25.670303890368,34.707609856244,13.420592541766,28.441855118782,27.901861384741654,,40.99500410268,23.192332090009
2001-01-03,40.124758332094125,45.089271686696,1.0659671446838,44.207648245624,15.163404836523,24.044026511772,35.056255353587,19.452652978809,28.166329124325,29.037713348417,28.797524944439,97.59317379516,37.427021885311,23.665622726611,71.918014051976,32.64197043790141,31.391609919622,22.327401221299,46.869913053309,16.311322845995143,5.6711399569873,24.806730204575,24.404774259084,34.36985577045,13.022118891476,28.392719688012,29.50101284321043,,44.464514472172,25.782170175937
2001-01-04,40.53349950355859,43.678720641795,1.1108979528592,43.105283615458,15.877552290114,23.534804118022,35.539965485554,18.897800936037,28.935997275199,28.230447886414,28.948108111896,95.311774927221,37.608918375811,23.368333279564,70.831111070637,31.941201047234564,32.247406476104,21.870116957639,44.703126229031,16.481445111806526,5.8171256834453,23.810132916742,23.646110500796,32.762146322068,12.111321976527,27.803094518772,30.367219883214347,,42.752585013541,26.512637328378
2001-01-05,39.034781874855575,41.558863928602,1.0659671446838,41.515334629642,14.961226105369,23.715214337522,31.084740585861,18.940481862404,28.166329124325,28.356476671621,28.496358609525,91.171458463184,36.19740160953,22.165348075231,71.446769402724,32.354390546448506,30.349770633471,21.830353108625,43.814322895772,16.71621383862623,5.5636782416779,24.134738890494,24.506147433683,32.16769913107,12.28209639808,26.880860279704,30.295035963214023,,41.04065555491,26.147403752157
2001-01-08,39.27321422487651,39.447067507095,1.0783393962104,41.691995628066,14.918833790773,23.659927334772,31.016851444532,19.24909779152,28.383716311977,28.230447886414,27.442276437328,89.904014647662,34.698574527809,22.082383578381,71.112337716158,32.31141883853026,30.542014787464,21.870116957639,43.914247530872,16.651567377617905,5.842470427622,23.849996808256,25.035904023523,33.099900407862,12.23883354462,27.357095993321,30.31515861906642,,41.04065555491,25.00189844492
2001-01-09,38.626040703391126,37.835009170066,1.1193631775879,41.649596988444,14.899268107113,23.351484056272,31.509047719165,19.495333905176,27.285029714928,27.930703748624,26.882107054389,88.552074577773,33.381643936587,22.296708528578,70.352265701236,32.53949944209635,30.194735025413,21.909880806653,44.177207096925,17.628069183375228,6.0259663754616,24.630190113588,24.404774259084,32.343331255683,12.366345112713,26.691877853666,31.013664578031083,,40.135235085679,25.00189844492
2001-01-10,38.25136129621537,37.633501877937,1.0783393962104,42.667164339367,14.693828428682,23.316565949272,30.76226716455,19.413255200624,27.543544208352,27.590085410226,26.918247014578,91.678435989393,34.516678037308,22.815236633894,71.021129074368,31.6932873477062,31.590055497937,21.99603581285,43.751212599919,17.992130832211583,5.8931599159755,24.09487499898,24.136625861758,32.005577169888,12.865006423647,27.307960562551,31.399239867379578,,39.328726096279,25.217718285414
2001-01-11,38.18323776763796,38.592676588469,1.1721080393591,41.77679290731,14.817744425196,23.697755284022,33.206276252381,18.83870426876,26.438982281907,27.845549164024,28.044609107155,93.368361076755,35.695367295749,23.077957540587,71.211147078098,30.55618984586943,33.562108432437,21.6646704044,42.925519562512,18.713449239251837,5.8546359048269,23.348850743517,23.789995006678,31.958291597877,12.609983287462,27.924043271436,31.153365769824017,,39.518940480572,24.487251132973
2001-01-12,37.36575542470905,38.64103833858,1.1193631775879,42.836758897854,14.247078651778,23.552263171522,32.298258987111,18.592468155104,25.375547661235,28.206604602726,27.520579684405,91.931924752497,35.746298313089,22.213744031727,71.302355719889,31.25695923653628,33.059793062329,22.287637372285,42.830854118733,18.203082441817696,5.7218294453408,23.599423775886,22.992090019513,30.478928702097,12.339021205264,26.718335393311,31.013664578031083,,40.279798017741,26.197208330733
2001-01-16,38.66010246767983,38.939269130931,1.1148049796571,43.105283615458,14.573173379445,23.569722225022,32.671649264418,18.713944637841,26.292099047008,27.865986264328,28.538521896413,92.945879804914,35.564401822589,21.695215926411,70.496679384071,31.13465514476895,32.985375970461,22.619002780734,43.814322895772,17.8832525820923,5.6457952128105,23.741794817005,23.525116711759,31.282783426288,12.225171590896,26.81282660633,30.387803238798746,,41.611298707787,27.442322795121
2001-01-17,37.46794071757516,39.850082091352,1.0946186745348,41.515334629642,14.674262745022,23.351484056272,33.095956397722,19.022560566956,26.033584553585,27.334621656428,28.122912354233,92.945879804914,33.745436917588,21.086809616174,73.491363122866,30.308276146341065,32.867548908336,22.990132038197,42.730929483633,18.012545504108946,5.6579606900154,23.206479702398,23.06730237486,30.776152297596,11.997472362159,27.258825131781,30.141929141243182,,41.04065555491,27.707947214191
2001-01-18,37.127323074688114,40.00322763337,1.2170388475345,40.547232358279,13.725327087511,23.115786834022,35.539965485554,18.756625564208,25.70456610741,26.949722934038,28.68910506387,90.934868950953,32.195678818526,22.255226280153,82.323399936267,31.07185034088843,31.900126714053,22.287637372285,43.588177668966,18.883571505063216,5.6833054341921,23.422883684899,23.271059711695,30.816682787892,11.897284701514,27.614112092733,31.153365769824017,,40.371100922201,27.492127373697
2001-01-19,36.37796426033661,39.197198464855,1.2697837093057,39.353004008932,13.357126696181,23.077958884772,34.267044085642,18.323250004174,25.040653885664,27.058720802325,28.309635481879,93.810948527077,29.831024442025,23.202404285863,84.558011660139,31.11482204880668,31.354401373689,21.744198102428,43.356773250839,20.7549164289884,5.3163135385129,23.565254726018,22.985142158395,30.438398211802,11.740172233686,26.85818238858,30.946608005970475,,38.65917146357,27.135194560572
2001-01-22,37.09326131039941,36.271312583148,1.2535044309813,39.572063646978,13.439314283532,23.171073836772,35.166575208246,18.283852225989,24.858518674389,27.334621656428,27.556719644595,95.67194119398,31.831885837526,23.077957540587,82.513417939997,31.174321336693488,31.552846952003,22.201482366088,43.288403763665,20.4589036864766,5.3670030268664,23.992367849375,22.718943057046,31.580007021787,12.59404434145,27.168113567283,30.141929141243182,,39.990672153617,25.840275517608
2001-01-23,37.80855836046221,37.48035633592,1.3349008226034,40.632029637522,13.685877045583,23.150704941022,36.17642618551,18.674546859656,24.711635439489,27.865986264328,28.122912354233,98.125067891261,32.559471799527,24.460699154762,82.893453947458,30.63882774571222,32.055162322112,21.790589259611,41.842126150373,20.605208835074386,5.3862650324407,24.419480972732,22.820821725464,32.464922726569,13.320404881121,27.496942988589,30.06928452151086,,40.614575334095,24.902289287769
2001-01-24,36.48014955320272,37.278849043791,1.3349008226034,40.5896309979,13.869977241247,23.243819893022,36.117023186848,19.061958345141,24.605879510362,27.801268780033,27.894025939698,99.73228883086,32.785023447747,25.062191756929,83.942353328052,29.934752839051665,33.022584516395,20.418736468632,41.516056288467,21.414990820336552,5.3102307999105,24.4536500226,22.985142158395,33.099900407862,13.591366963319,27.591434201609,28.990791320869416,,40.705878238556,25.317327442565
2001-01-25,37.29763189613164,37.383632835698,1.2984352391567,41.86865662649,14.238177632577,24.206977677773,33.359026820371,19.24909779152,24.676383463114,28.101012917823,27.671162851862,96.094894072821,33.468954252027,23.852292844525,84.177975652678,30.328109242303334,32.90475745427,19.590322947509,43.06225853686,21.030514499602837,5.4937267477501,25.307876269314,22.985142158395,33.356593513066,13.775803338596,28.559024222925,28.60521603152092,,41.08630700714,24.952093866344
2001-01-26,36.54827308178014,37.585140127826,1.2736907361036,41.027750273992,14.218452611613,24.044026511772,32.569815552425,19.022560566956,24.05359854714,27.590085410226,26.882107054389,97.025390406273,32.559471799527,24.806384558306,86.792623384011,30.390914046183855,33.605518402693,19.219193690046,43.256848615739,21.77565002385668,5.3730857654688,25.233843327933,22.75837996095,32.633799769466,13.618690870767,27.636789983858,28.990791320869416,,40.797181143016,24.744574788946
2001-01-29,36.54827308178014,38.375048712971,1.4123901874277,39.897119884078,14.169140059203,23.715214337522,31.610881431158,18.753342416026,24.08297519412,27.317590739508,26.731523886932,98.040477315493,33.105161271027,25.62220211067,87.3930802758,30.27852650239766,34.18225086467,19.563813714833,42.236565499453,21.94577228966806,5.3396307031555,24.658664321812,21.969641882881,32.24876011166,13.379606680593,27.818213112855,29.77311799490984,,41.238478514574,25.582951861635
2001-01-30,37.94480541761703,38.616857463525,1.4162972142256,39.678060246032,14.596515513425,23.819968658522,32.247342131114,19.01271112241,25.404924308215,27.923891381856,27.857885979509,100.32442286124,33.468954252027,25.580719862244,88.631997660124,30.27852650239766,34.71557335639,19.51742255765,42.599449700606,21.56469841425057,5.375113345003,25.216758802998,23.366365562795,32.829697139227,12.997071976315,28.128144291558,30.113988902884596,,40.911309773591,25.649357966402
