date,open,high,low,close,volume,adj_close,ret
1981-11-10,123.290001,124.690002,122.010002,122.699997,53940000,122.699997,0.0017929992288425733
1981-11-11,122.699997,123.82,121.510002,122.91999799999999,41920000,122.91999799999999,0.0021965831792480905
1981-11-12,122.91999799999999,124.709999,122.190002,123.190002,55720000,123.190002,-0.012338696122433768
1981-11-13,123.190002,123.610001,121.059998,121.66999799999999,45550000,121.66999799999999,-0.011753102847918084
1981-11-16,121.639999,121.639999,119.129997,120.239998,43740000,120.239998,0.007568230332139603
1981-11-17,120.239998,121.779999,119.5,121.150002,43190000,121.150002,-0.007346264839516836
1981-11-18,121.150002,121.660004,119.610001,120.260002,49980000,120.260002,0.0037418675579266036
1981-11-19,120.260002,121.66999799999999,119.41999799999999,120.709999,48890000,120.709999,0.00828431785506023
1981-11-20,120.709999,122.589996,120.129997,121.709999,52010000,121.709999,-0.0009037959157324194
1981-11-23,121.709999,123.089996,120.760002,121.599998,45250000,121.599998,0.015707269995185458
1981-11-24,121.599998,124.040001,121.220001,123.510002,53200000,123.510002,0.004372123643881176
1981-11-25,123.510002,125.290001,123.07,124.050003,58570000,124.050003,0.008383659611842065
1981-11-27,124.050003,125.709999,123.629997,125.089996,32770000,125.089996,0.01007276393229728
1981-11-30,125.089996,126.970001,124.18,126.349998,47580000,126.349998,-0.001978630818814886
1981-12-01,126.349998,127.300003,124.839996,126.099998,53980000,126.099998,-0.011181570359739323
1981-12-02,126.099998,126.449997,124.18,124.690002,44510000,124.690002,0.003448560374551768
1981-12-03,124.690002,125.839996,123.629997,125.120003,43770000,125.120003,0.009111244986143463
1981-12-04,125.120003,127.32,125.120003,126.260002,55040000,126.260002,-0.008474576136946355
1981-12-07,126.260002,126.910004,124.66999799999999,125.190002,45720000,125.190002,-0.002955523556905204
1981-12-08,125.190002,125.75,123.519997,124.82,45140000,124.82,0.005287638199006572
1981-12-09,124.82,126.08000200000001,124.089996,125.480003,44810000,125.480003,0.0018329295067038842
1981-12-10,125.480003,126.540001,124.599998,125.709999,47020000,125.709999,-0.006204749074892546
1981-12-11,125.709999,126.260002,124.32,124.93,45850000,124.93,-0.017209645401424778
1981-12-14,124.370003,124.370003,122.16999799999999,122.779999,44740000,122.779999,0.0017103681520636016
1981-12-15,122.779999,123.779999,121.83000200000001,122.989998,44130000,122.989998,-0.004634523207326269
1981-12-16,122.989998,123.660004,121.730003,122.41999799999999,42770000,122.41999799999999,0.005718060867800467
1981-12-17,122.41999799999999,123.790001,121.82,123.120003,47230000,123.120003,0.0071474738349381894
1981-12-18,123.120003,124.870003,122.559998,124.0,50940000,124.0,-0.005322612903225776
1981-12-21,124.0,124.709999,122.66999799999999,123.339996,41290000,123.339996,-0.0037295201468954264
1981-12-22,123.339996,124.16999799999999,122.190002,122.879997,48320000,122.879997,-0.004638663850227931
1981-12-23,122.879997,123.589996,121.58000200000001,122.309998,42910000,122.309998,0.0018804922227209087
1981-12-24,122.309998,123.059998,121.57,122.540001,23940000,122.540001,-0.0022033947918770336
1981-12-28,122.540001,123.360001,121.730003,122.269997,28320000,122.269997,-0.004907164592471647
1981-12-29,122.269997,122.900002,121.120003,121.66999799999999,35300000,121.66999799999999,0.005177981510281704
1981-12-30,121.66999799999999,123.110001,121.040001,122.300003,42960000,122.300003,0.0020441536702169305
1981-12-31,122.300003,123.41999799999999,121.57,122.550003,40780000,122.550003,0.0015503467592734577
1982-01-04,122.550003,123.720001,121.480003,122.739998,36760000,122.739998,-0.02191620534326555
1982-01-05,122.610001,122.610001,119.57,120.050003,47510000,120.050003,-0.00724700523331101
1982-01-06,120.050003,120.449997,117.989998,119.18,51510000,119.18,-0.0020976673938580825
1982-01-07,119.18,119.879997,117.699997,118.93,43410000,118.93,0.00521317581770786
1982-01-08,118.93,120.589996,118.550003,119.550003,42050000,119.550003,-0.023170254541942548
1982-01-11,119.550003,120.339996,116.470001,116.779999,51900000,116.779999,-0.004110258641122244
1982-01-12,116.779999,117.489998,115.18,116.300003,49800000,116.300003,-0.01220985351135373
1982-01-13,116.300003,117.459999,114.239998,114.879997,49130000,114.879997,0.005745160317161213
1982-01-14,114.879997,116.300003,114.07,115.540001,42940000,115.540001,0.006837467484529514
1982-01-15,115.540001,117.139999,115.099998,116.33000200000001,43310000,116.33000200000001,0.007650640287962807
1982-01-18,116.33000200000001,117.690002,114.849998,117.220001,44920000,117.220001,-0.010663709173658886
1982-01-19,117.220001,118.150002,115.519997,115.970001,45070000,115.970001,-0.006036078244062382
1982-01-20,115.970001,116.639999,114.290001,115.269997,48860000,115.269997,0.004164162509694425
1982-01-21,115.269997,116.91999799999999,114.599998,115.75,48610000,115.75,-0.0031965701943844627
1982-01-22,115.75,116.529999,114.58000200000001,115.379997,44370000,115.379997,0.000260071076271462
1982-01-25,115.379997,115.93,113.629997,115.410004,43170000,115.410004,-0.0019062645557138547
1982-01-26,115.410004,116.599998,114.489998,115.190002,44870000,115.190002,0.004774685219642416
1982-01-27,115.190002,116.599998,114.379997,115.739998,50060000,115.739998,0.027475376317182887
1982-01-28,116.099998,119.349998,116.099998,118.91999799999999,66690000,118.91999799999999,0.012445375251351809
1982-01-29,118.91999799999999,121.379997,118.639999,120.400002,73400000,120.400002,-0.02176082189766071
1982-02-01,119.809998,119.809998,117.139999,117.779999,47720000,117.779999,0.0019528188313195916
1982-02-02,117.779999,119.150002,116.910004,118.010002,45020000,118.010002,-0.012964994272265162
1982-02-03,118.010002,118.66999799999999,116.040001,116.480003,49560000,116.480003,-0.000515152802666119
1982-02-04,116.480003,117.489998,114.879997,116.41999799999999,53300000,116.41999799999999,0.007215289593116125
1982-02-05,116.41999799999999,118.260002,115.739998,117.260002,53350000,117.260002,-0.02242883297921139
1982-02-08,117.040001,117.040001,114.199997,114.629997,48500000,114.629997,-0.008287507850148423
1982-02-09,114.629997,115.150002,112.82,113.68,54420000,113.68,0.008620724841660765
1982-02-10,113.68,115.620003,113.449997,114.660004,46620000,114.660004,-0.0020059653931286947
1982-02-11,114.660004,115.589996,113.410004,114.43,46730000,114.43,-0.00043697456960589687
1982-02-12,114.43,115.389999,113.699997,114.379997,37070000,114.379997,-0.002797683234770587
1982-02-16,114.379997,114.629997,112.059998,114.059998,48880000,114.059998,-0.0032438717033818065
1982-02-17,114.059998,115.089996,112.970001,113.690002,47660000,113.690002,0.0011434426749328264
1982-02-18,113.690002,115.040001,112.970001,113.82,60810000,113.82,-0.005271472500439245
1982-02-19,113.82,114.58000200000001,112.33000200000001,113.220001,51340000,113.220001,-0.014396793725518497
1982-02-22,113.220001,114.900002,111.199997,111.589996,58310000,111.589996,-0.0007168563748313206
1982-02-23,111.589996,112.459999,110.029999,111.510002,60100000,111.510002,0.01757688964977322
1982-02-24,111.510002,113.879997,110.709999,113.470001,64800000,113.470001,-0.0022913721486615968
1982-02-25,113.470001,114.860001,112.440002,113.209999,54160000,113.209999,-0.0008832965363775314
1982-02-26,113.209999,114.010002,112.040001,113.110001,43840000,113.110001,0.0017681637187856314
1982-03-01,113.110001,114.32,111.860001,113.309998,53010000,113.309998,-0.0055599506761970785
1982-03-02,113.309998,114.800003,112.029999,112.68,63800000,112.68,-0.015619471068512691
1982-03-03,112.510002,112.510002,109.980003,110.91999799999999,70230000,110.91999799999999,-0.00937613612290178
1982-03-04,110.91999799999999,111.779999,108.769997,109.879997,74340000,109.879997,-0.0049144613646103785
1982-03-05,109.879997,110.900002,108.309998,109.339996,67440000,109.339996,-0.01829156825650513
1982-03-08,109.339996,111.059998,107.029999,107.339996,67330000,107.339996,0.01388118181036635
1982-03-09,107.339996,109.879997,106.16999799999999,108.83000200000001,76060000,108.83000200000001,0.005329431125067785
1982-03-10,108.83000200000001,110.980003,108.089996,109.410004,59440000,109.410004,-0.00045702402131342357
1982-03-11,109.410004,110.870003,108.379997,109.360001,52960000,109.360001,-0.006858083331582998
1982-03-12,109.360001,109.720001,104.459999,108.610001,49600000,108.610001,0.0077340575662088185
1982-03-15,108.610001,109.989998,107.470001,109.449997,43370000,109.449997,-0.0015532024180867632
1982-03-16,109.449997,110.91999799999999,108.57,109.279999,48900000,109.279999,-0.0018301336185041484
1982-03-17,109.279999,110.099998,108.110001,109.08000200000001,48900000,109.08000200000001,0.011184460741025637
1982-03-18,109.08000200000001,111.019997,108.849998,110.300003,54270000,110.300003,0.0028104985636310253
1982-03-19,110.300003,111.589996,109.639999,110.610001,46250000,110.610001,0.01952803526328517
1982-03-22,110.709999,113.349998,110.709999,112.769997,57610000,112.769997,0.006916786563362143
1982-03-23,112.769997,114.510002,112.290001,113.550003,67130000,113.550003,-0.00510789946874779
1982-03-24,113.550003,114.309998,112.230003,112.970001,49380000,112.970001,0.0021244400980398037
1982-03-25,112.970001,114.260002,112.019997,113.209999,51970000,113.209999,-0.011218063874375517
1982-03-26,113.209999,113.43,111.260002,111.940002,42400000,111.940002,0.003216017451920239
1982-03-29,111.940002,112.82,110.900002,112.300003,37100000,112.300003,-0.0002671950062191897
1982-03-30,112.300003,113.089996,111.300003,112.269997,43900000,112.269997,-0.0027611829365240537
1982-03-31,112.269997,113.16999799999999,111.32,111.959999,43300000,111.959999,0.016345141267820162
1982-04-01,111.959999,114.220001,111.480003,113.790001,57100000,113.790001,0.0116882150304225
1982-04-02,113.790001,115.790001,113.650002,115.120003,59800000,115.120003,-0.0033877691959407485
1982-04-05,115.120003,115.900002,113.940002,114.730003,46900000,114.730003,0.005491135566343619
1982-04-06,114.730003,115.91999799999999,113.699997,115.360001,43200000,115.360001,0.0008668342504609683
1982-04-07,115.360001,116.449997,114.58000200000001,115.459999,53130000,115.459999,0.006582383566450467
1982-04-08,115.459999,116.940002,114.940002,116.220001,60190000,116.220001,-0.0018929702125883852
1982-04-12,116.220001,117.019997,115.160004,116.0,46520000,116.0,-8.622413793102357e-05
1982-04-13,116.0,117.120003,115.160004,115.989998,48660000,115.989998,-0.001379394799196354
1982-04-14,115.989998,116.690002,114.800003,115.83000200000001,45150000,115.83000200000001,0.004489303211787865
1982-04-15,115.83000200000001,116.860001,115.019997,116.349998,45700000,116.349998,0.003953588379090434
1982-04-16,116.349998,117.699997,115.68,116.809998,55890000,116.809998,-0.0009417087739356234
1982-04-19,116.809998,118.160004,115.83000200000001,116.699997,58470000,116.699997,-0.010796872599748153
1982-04-20,115.800003,117.139999,114.83000200000001,115.440002,54610000,115.440002,0.002425493720972005
1982-04-21,115.480003,115.870003,115.300003,115.720001,57820000,115.720001,0.012703084923063601
1982-04-22,115.720001,117.25,115.720001,117.190002,64470000,117.190002,0.012373043563904007
1982-04-23,118.019997,118.639999,117.190002,118.639999,71840000,118.639999,0.005225918789834028
1982-04-26,118.940002,119.33000200000001,118.25,119.260002,60500000,119.260002,-0.010565168362147048
1982-04-27,119.07,119.260002,117.730003,118.0,56480000,118.0,-0.006271169491525397
1982-04-28,117.83000200000001,118.050003,116.940002,117.260002,50530000,117.260002,-0.009551449606831852
1982-04-29,116.400002,117.239998,116.110001,116.139999,51330000,116.139999,0.002583115228027566
1982-04-30,116.209999,116.779999,116.07,116.440002,48200000,116.440002,0.0032634661067765247
1982-05-03,115.959999,116.82,115.910004,116.82,46490000,116.82,0.005478505392912281
1982-05-04,117.410004,117.639999,116.849998,117.459999,58720000,117.459999,0.00178783417152939
1982-05-05,117.849998,118.050003,117.309998,117.66999799999999,58860000,117.66999799999999,0.008583343393955056
1982-05-06,118.82,118.83000200000001,117.68,118.68,67540000,118.68,0.006656563869228194
1982-05-07,119.08000200000001,119.889999,118.709999,119.470001,67130000,119.470001,-0.009123662767860807
1982-05-10,119.08000200000001,119.489998,118.370003,118.379997,46300000,118.379997,0.008785276451730217
1982-05-11,118.540001,119.589996,118.32,119.41999799999999,54680000,119.41999799999999,-0.002093451718195527
1982-05-12,119.889999,119.91999799999999,118.760002,119.16999799999999,59210000,119.16999799999999,-0.007971779944143331
1982-05-13,119.08000200000001,119.199997,118.129997,118.220001,58230000,118.220001,-0.0017763407056644587
1982-05-14,118.199997,118.400002,118.010002,118.010002,49900000,118.010002,-0.011016040826776763
1982-05-17,117.620003,118.019997,116.660004,116.709999,45600000,116.709999,-0.007454399858233152
1982-05-18,116.349998,116.699997,115.709999,115.839996,48970000,115.839996,-0.008200941236220283
1982-05-19,115.610001,115.959999,114.82,114.889999,48840000,114.889999,-0.002611219450006308
1982-05-20,114.849998,115.07,114.370003,114.589996,48330000,114.589996,0.002618055768149219
1982-05-21,115.029999,115.129997,114.599998,114.889999,45260000,114.889999,-0.0008703803714020797
1982-05-24,114.459999,114.860001,114.239998,114.790001,38510000,114.790001,-0.0033974997526134976
1982-05-25,115.5,115.510002,114.400002,114.400002,44010000,114.400002,-0.01127623232034558
1982-05-26,113.68,114.400002,112.879997,113.110001,51250000,113.110001,-0.003978401520834507
1982-05-27,113.110001,113.120003,112.58000200000001,112.660004,44730000,112.660004,-0.006923548484873088
1982-05-28,112.790001,112.800003,111.660004,111.879997,43900000,111.879997,-0.0017876028366357044
1982-06-01,111.970001,112.07,111.660004,111.68,41650000,111.68,0.003223504656160392
1982-06-02,111.739998,112.190002,111.550003,112.040001,49220000,112.040001,-0.0016065690681313916
1982-06-03,112.040001,112.480003,111.449997,111.860001,48450000,111.860001,-0.015823395174115906
1982-06-04,111.660004,111.849998,110.019997,110.089996,44110000,110.089996,0.00027256790889507165
1982-06-07,109.589996,110.589996,109.41999799999999,110.120003,44630000,110.120003,-0.004449745610704325
1982-06-08,110.33000200000001,110.33000200000001,109.599998,109.629997,46820000,109.629997,-0.005837809153638851
1982-06-09,109.459999,109.629997,108.529999,108.989998,55770000,108.989998,0.005688622913819996
1982-06-10,109.349998,109.699997,108.959999,109.610001,50950000,109.610001,0.014870878433802748
1982-06-11,111.110001,111.480003,109.650002,111.239998,68610000,111.239998,-0.011506643500658886
1982-06-14,110.5,111.220001,109.900002,109.959999,40100000,109.959999,-0.002455411080896641
1982-06-15,109.629997,109.959999,108.980003,109.690002,44970000,109.690002,-0.007475603838534073
1982-06-16,110.099998,110.129997,108.82,108.870003,56280000,108.870003,-0.0116653344815284
1982-06-17,108.010002,108.849998,107.480003,107.599998,49230000,107.599998,-0.0029739684567651192
1982-06-18,107.599998,107.599998,107.07,107.279999,53800000,107.279999,-0.0007457308048632871
1982-06-21,107.279999,107.879997,107.010002,107.199997,50370000,107.199997,0.01026125028716196
1982-06-22,107.25,108.300003,107.16999799999999,108.300003,55290000,108.300003,0.016989805623551124
1982-06-23,108.589996,110.139999,108.089996,110.139999,62710000,110.139999,-0.002814572388002201
1982-06-24,110.25,110.91999799999999,109.790001,109.83000200000001,55860000,109.83000200000001,-0.006282463693299434
1982-06-25,109.559998,109.83000200000001,109.089996,109.139999,38740000,109.139999,0.010262076326388758
1982-06-28,109.300003,110.449997,109.16999799999999,110.260002,40700000,110.260002,-0.00045350080802653014
1982-06-29,110.260002,110.57,109.68,110.209999,46990000,110.209999,-0.0054441339755387785
1982-06-30,110.949997,111.0,109.5,109.610001,65280000,109.610001,-0.008210947831302384
1982-07-01,109.519997,109.629997,108.620003,108.709999,47900000,108.709999,-0.009750685399233516
1982-07-02,108.099998,108.709999,107.599998,107.650002,43760000,107.650002,-0.0033441801515247116
1982-07-06,107.269997,107.66999799999999,106.739998,107.290001,44350000,107.290001,-0.0006524373133336425
1982-07-07,107.08000200000001,107.610001,106.989998,107.220001,46920000,107.220001,0.0028912329519565905
1982-07-08,106.849998,107.529999,105.57,107.529999,63270000,107.529999,0.012089677411789124
1982-07-09,108.230003,108.970001,107.559998,108.83000200000001,65870000,108.83000200000001,0.006799577197471596
1982-07-12,109.480003,109.620003,108.889999,109.57,74690000,109.57,-0.0010952176690699478
1982-07-13,109.190002,110.07,109.190002,109.449997,66170000,109.449997,0.009045272061542597
1982-07-14,109.68,110.440002,109.08000200000001,110.440002,58160000,110.440002,0.00027163165027821456
1982-07-15,110.83000200000001,110.949997,110.269997,110.470001,61090000,110.470001,0.005431329723623257
1982-07-16,110.160004,111.480003,110.160004,111.07,58740000,111.07,-0.003061105609075354
1982-07-19,111.75,111.779999,110.660004,110.730003,53030000,110.730003,0.007315072501172137
1982-07-20,111.110001,111.559998,110.349998,111.540001,61060000,111.540001,-0.001075874116228559
1982-07-21,112.150002,112.389999,111.379997,111.41999799999999,66770000,111.41999799999999,0.0005385478466801707
1982-07-22,110.949997,112.019997,110.940002,111.480003,53870000,111.480003,-0.002780812626996476
1982-07-23,111.459999,111.58000200000001,111.050003,111.16999799999999,47280000,111.16999799999999,-0.007286111492059155
1982-07-26,110.660004,111.160004,110.290001,110.360001,37740000,110.360001,-0.008426975277029847
1982-07-27,110.260002,110.349998,109.360001,109.43,45740000,109.43,-0.015443680891894407
1982-07-28,109.41999799999999,109.41999799999999,107.529999,107.739998,53830000,107.739998,-0.00018560423585678443
1982-07-29,107.41999799999999,107.91999799999999,106.620003,107.720001,55680000,107.720001,-0.0058485424633443195
1982-07-30,107.349998,107.949997,107.010002,107.089996,39270000,107.089996,0.017648772720096018
1982-08-02,107.709999,109.089996,107.110001,108.980003,53460000,108.980003,-0.01055240382035949
1982-08-03,108.980003,109.43,107.809998,107.83000200000001,60480000,107.83000200000001,-0.015672845856017026
1982-08-04,107.83000200000001,107.83000200000001,106.110001,106.139999,53440000,106.139999,-0.009233041353241433
1982-08-05,106.099998,106.099998,104.760002,105.160004,54700000,105.160004,-0.013788559764604136
1982-08-06,105.160004,105.160004,103.66999799999999,103.709999,48660000,103.709999,-0.006074602314864452
1982-08-09,103.690002,103.690002,102.199997,103.08000200000001,54560000,103.08000200000001,-0.0023283468698419574
1982-08-10,103.110001,103.839996,102.82,102.839996,52680000,102.839996,-0.002333702930132353
1982-08-11,102.83000200000001,103.010002,102.480003,102.599998,49040000,102.599998,-0.00175438599911093
1982-08-12,102.599998,103.220001,102.389999,102.41999799999999,50080000,102.41999799999999,0.013962117046711908
1982-08-13,102.41999799999999,103.849998,102.400002,103.849998,44720000,103.849998,0.002311006303534091
1982-08-16,103.860001,105.519997,103.860001,104.089996,55420000,104.089996,0.04755505034316654
1982-08-17,105.400002,109.040001,104.089996,109.040001,92860000,109.040001,-0.004585473178783217
1982-08-18,109.040001,111.58000200000001,108.459999,108.540001,132690000,108.540001,0.0057122074284852165
1982-08-19,108.529999,109.860001,108.339996,109.160004,78270000,109.160004,0.03536087265075594
1982-08-20,109.190002,113.019997,109.190002,113.019997,95890000,113.019997,0.027340329871004876
1982-08-23,113.019997,116.110001,112.650002,116.110001,110310000,116.110001,-0.006545542963176776
1982-08-24,116.110001,116.389999,115.08000200000001,115.349998,121650000,115.349998,0.019332501418855674
1982-08-25,115.349998,118.120003,115.110001,117.58000200000001,106200000,117.58000200000001,0.00824971069485092
1982-08-26,117.57,120.260002,117.57,118.550003,137330000,118.550003,-0.012146790076420388
1982-08-27,117.379997,118.559998,116.629997,117.110001,74410000,117.110001,0.004696464821992485
1982-08-30,117.050003,117.660004,115.790001,117.660004,59560000,117.660004,0.01572325290758947
1982-08-31,117.650002,119.599998,117.650002,119.510002,86360000,119.510002,-0.01054306734929178
1982-09-01,119.519997,120.050003,117.980003,118.25,82830000,118.25,0.017251594080338384
1982-09-02,118.239998,120.32,117.839996,120.290001,74740000,120.290001,0.01986864228224583
1982-09-03,120.309998,123.639999,120.309998,122.68,130910000,122.68,-0.010678162699706673
1982-09-07,122.68,122.68,121.190002,121.370003,68960000,121.370003,0.006838543128321328
1982-09-08,121.33000200000001,123.110001,121.190002,122.199997,77960000,122.199997,-0.0018821277057805563
1982-09-09,122.190002,123.220001,121.900002,121.970001,73090000,121.970001,-0.008198737327221983
1982-09-10,121.970001,121.980003,120.269997,120.970001,71080000,120.970001,0.010498445808891033
1982-09-13,120.940002,122.239998,120.25,122.239998,59520000,122.239998,0.007035340429243142
1982-09-14,122.269997,123.690002,122.269997,123.099998,83070000,123.099998,0.00966696197671757
1982-09-15,123.089996,124.809998,122.720001,124.290001,69680000,124.290001,-0.00418379592739726
1982-09-16,124.279999,124.879997,123.650002,123.769997,78900000,123.769997,-0.00985694457114672
1982-09-17,123.760002,123.760002,122.339996,122.550003,63950000,122.550003,-0.000326405540765351
1982-09-20,122.540001,122.540001,121.480003,122.510002,58520000,122.510002,0.01934531843367382
1982-09-21,122.510002,124.910004,122.510002,124.879997,82920000,124.879997,-0.007126833931618393
1982-09-22,124.900002,126.43,123.989998,123.989998,113150000,123.989998,-0.001451730001641005
1982-09-23,123.989998,124.190002,122.959999,123.809998,68260000,123.809998,-0.003957660996004586
1982-09-24,123.790001,123.800003,123.110001,123.32,54600000,123.32,0.0024327197534868006
1982-09-27,123.32,123.620003,122.75,123.620003,44840000,123.620003,-0.0030739766281998593
1982-09-28,123.620003,124.160004,123.209999,123.239998,65900000,123.239998,-0.013063948605386955
1982-09-29,123.239998,123.239998,121.279999,121.629997,62550000,121.629997,-0.009948195591914843
1982-09-30,121.620003,121.620003,120.139999,120.41999799999999,62610000,120.41999799999999,0.01287164113721384
1982-10-01,120.400002,121.970001,120.150002,121.970001,65000000,121.970001,-0.0037714109717847943
1982-10-04,121.970001,121.970001,120.559998,121.510002,55650000,121.510002,0.0038680025698625276
1982-10-05,121.599998,122.730003,121.599998,121.980003,69770000,121.980003,0.03271026317321857
1982-10-06,122.0,125.970001,122.0,125.970001,93570000,125.970001,0.02246568212696931
1982-10-07,125.989998,128.96000700000002,125.989998,128.800003,147070000,128.800003,0.01746894369249352
1982-10-08,128.78999299999998,131.110001,128.78999299999998,131.050003,122250000,131.050003,0.026096893717736158
1982-10-11,131.059998,135.529999,131.059998,134.470001,138530000,134.470001,-0.0002230906505310548
1982-10-12,134.479996,135.850006,133.58999599999999,134.440002,126310000,134.440002,0.016884892637832882
1982-10-13,134.419998,137.970001,134.139999,136.71000700000002,139800000,136.71000700000002,-0.015653572455745834
1982-10-14,136.71000700000002,136.889999,134.550003,134.570007,107530000,134.570007,-0.007431076376476664
1982-10-15,134.550003,134.610001,133.279999,133.570007,80290000,133.570007,0.023657923443846096
1982-10-18,133.58999599999999,136.729996,133.58999599999999,136.729996,83790000,136.729996,-0.0010970087353764368
1982-10-19,136.729996,137.96000700000002,135.720001,136.580002,100850000,136.580002,0.019402503742824706
1982-10-20,136.580002,139.229996,136.369995,139.229996,98680000,139.229996,-0.0012209868913591881
1982-10-21,139.229996,140.270004,137.630005,139.059998,122460000,139.059998,-0.0016539335776489805
1982-10-22,139.059998,140.399994,138.75,138.830002,101120000,138.830002,-0.0396887914760673
1982-10-25,138.809998,138.809998,133.320007,133.320007,83720000,133.320007,0.008700787121920905
1982-10-26,133.28999299999998,134.479996,131.5,134.479996,102080000,134.479996,0.006023178346911795
1982-10-27,134.479996,135.919998,134.479996,135.28999299999998,81670000,135.28999299999998,-0.01256557829816718
1982-10-28,135.279999,135.419998,133.58999599999999,133.58999599999999,73590000,133.58999599999999,0.000973164188132758
1982-10-29,133.53999299999998,134.020004,132.639999,133.720001,74830000,133.720001,0.013087047464200863
1982-11-01,133.720001,136.029999,133.220001,135.470001,73530000,135.470001,0.014911079833829888
1982-11-02,135.479996,138.509995,135.479996,137.490005,104770000,137.490005,0.0391300443985001
1982-11-03,137.529999,142.880005,137.529999,142.869995,137010000,142.869995,-0.007139280714610341
1982-11-04,142.850006,143.990005,141.649994,141.850006,149350000,141.850006,0.0021853929283583984
1982-11-05,141.850006,142.429993,141.320007,142.16000400000001,96550000,142.16000400000001,-0.012099057059677731
1982-11-08,142.119995,142.119995,139.979996,140.440002,75240000,140.440002,0.01837084849941828
1982-11-09,140.479996,143.16000400000001,140.46000700000002,143.020004,111220000,143.020004,-0.013005173737793974
1982-11-10,143.03999299999998,144.360001,140.800003,141.16000400000001,113240000,141.16000400000001,0.004179625837924972
1982-11-11,141.149994,141.75,139.880005,141.75,78410000,141.75,-0.015661382716049332
1982-11-12,141.75,141.850006,139.529999,139.529999,95080000,139.529999,-0.017917293900360454
1982-11-15,139.53999299999998,139.53999299999998,137.0,137.029999,78900000,137.029999,-0.011749259372029974
1982-11-16,136.970001,136.970001,134.050003,135.419998,102910000,135.419998,0.018534891722565172
1982-11-17,135.470001,137.929993,135.470001,137.929993,84440000,137.929993,0.002972544194937976
1982-11-18,137.929993,138.779999,137.470001,138.33999599999999,77620000,138.33999599999999,-0.009541651280660646
1982-11-19,138.350006,138.929993,137.0,137.020004,70310000,137.020004,-0.020434994294701747
1982-11-22,137.029999,137.100006,134.21000700000002,134.220001,74960000,134.220001,-0.009611145808291255
1982-11-23,134.21000700000002,134.279999,132.889999,132.929993,72920000,132.929993,0.007146709170442911
1982-11-24,132.919998,133.880005,132.919998,133.880005,67220000,133.880005,0.007469375281245361
1982-11-26,133.889999,134.880005,133.889999,134.880005,38810000,134.880005,-0.005041577511804007
1982-11-29,134.889999,135.28999299999998,133.690002,134.199997,61080000,134.199997,0.032265291332309154
1982-11-30,134.199997,138.529999,134.190002,138.529999,93470000,138.529999,0.00137155851708326
1982-12-01,138.559998,140.369995,138.350006,138.720001,107850000,138.720001,0.000720919833326672
1982-12-02,138.720001,139.630005,138.66000400000001,138.820007,77600000,138.820007,-0.0009365004570270896
1982-12-03,138.869995,139.58999599999999,138.58999599999999,138.690002,71540000,138.690002,0.022207815672250275
1982-12-06,138.699997,141.770004,138.009995,141.770004,83880000,141.770004,0.006700973218566109
1982-12-07,141.78999299999998,143.679993,141.78999299999998,142.720001,111620000,142.720001,-0.006306011727115868
1982-12-08,142.71000700000002,143.580002,141.820007,141.820007,97430000,141.820007,-0.01283321753044342
1982-12-09,141.800003,141.800003,139.919998,140.0,90320000,140.0,-0.0030713785714285846
1982-12-10,139.990005,141.149994,139.350006,139.570007,86430000,139.570007,0.0027225763483695875
1982-12-13,139.570007,140.119995,139.5,139.949997,63140000,139.949997,-0.018220814967220056
1982-12-14,139.990005,142.5,137.33999599999999,137.399994,98380000,137.399994,-0.015720444645725307
1982-12-15,137.399994,137.399994,135.119995,135.240005,81030000,135.240005,0.0004436409182329015
1982-12-16,135.220001,135.779999,134.78999299999998,135.300003,73680000,135.300003,0.016186267194687298
1982-12-17,135.350006,137.71000700000002,135.350006,137.490005,76010000,137.490005,-0.009018873771951652
1982-12-20,137.490005,137.83999599999999,136.190002,136.25,62210000,136.25,0.017321108256880713
1982-12-21,136.240005,139.270004,136.070007,138.610001,78010000,138.610001,0.001587194274675685
1982-12-22,138.630005,139.690002,138.600006,138.830002,83470000,138.830002,0.006410710849085621
1982-12-23,138.83999599999999,139.940002,138.83999599999999,139.720001,62880000,139.720001,0.01753504854326482
1982-12-27,139.729996,142.320007,139.720001,142.169998,64690000,142.169998,-0.009847323765172944
1982-12-28,142.179993,142.33999599999999,140.75,140.770004,58610000,140.770004,0.0033387865784246795
1982-12-29,140.770004,141.729996,140.679993,141.240005,54810000,141.240005,-0.006442955025383834
1982-12-30,141.240005,141.679993,140.220001,140.330002,56380000,140.330002,0.0022090571907780188
1982-12-31,140.33999599999999,140.779999,140.270004,140.639999,42110000,140.639999,-0.016353832596372575
1983-01-03,140.649994,141.330002,138.199997,138.33999599999999,59080000,138.33999599999999,0.02183031001388791
1983-01-04,138.330002,141.360001,138.080002,141.360001,75530000,141.360001,0.004244524587970311
1983-01-05,141.350006,142.600006,141.149994,141.96000700000002,95390000,141.96000700000002,0.023316404880143304
1983-01-06,142.009995,145.770004,142.009995,145.270004,129410000,145.270004,-0.0006196117403562962
1983-01-07,145.270004,146.46000700000002,145.149994,145.179993,127290000,145.179993,0.011020843622715937
1983-01-10,145.190002,147.25,144.580002,146.779999,101890000,146.779999,-0.006812917337599922
1983-01-11,146.78999299999998,146.830002,145.380005,145.779999,98250000,145.779999,0.006242303513803726
1983-01-12,145.759995,148.360001,145.759995,146.690002,109850000,146.690002,-0.006544454202134342
